user_a,user_b,rssi,#timestamp
Safiya Diop,Ji-hoon Lee,-86,2124300
Ji-woo Park,Violet Perry,-94,2221200
Ayodele Balogun,-1,0,1793400
Chidi Okafor,Matthew Adams,-90,1932900
Adnan Karim,Samuel Perry,-82,995400
Camila Lima,-1,0,1066500
Nadia Al-Salim,Zahra Mansour,-94,1943100
Pavel Egorov,-1,0,1949400
Sofia Soares,Amira Sarr,-99,1527000
Aleksandr Makarov,Camila Costa,-91,150600
Matias Carvalho,Abdullah Fawzi,-70,2283300
Rania Al-Akbar,Lina Al-Saleh,-65,171000
Fatima Hamza,Jacob Wright,-77,2202300
Gabriel Marques,Fatima Al-Said,-91,2121300
Jack Morgan,-1,0,1357500
Mariam Al-Zahid,Landon Morgan,-87,132300
Chinedu Okonkwo,-1,0,1364400
Mandela Dlamini,-1,-86,74700
Mirembe Nakamura,Nia Sow,-97,1329000
Lucas Almeida,Abdullah Fawzi,-87,988800
Lina Al-Saleh,Luna Howard,-97,1058100
Nala Kone,Benjamin Taylor,-84,742500
Ayesha Jallow,Luna Howard,-95,1077300
Yara Ndlovu,Daniel Turner,-86,1251900
Lumka Ntuli,Tomas Vasquez,-83,290700
Santiago Torres,Owen Edwards,-84,1945800
Santiago Marques,Sakura Tanaka,-94,1954800
Ekaterina Volkova,-1,0,1598100
Jabari Toure,-1,0,2265600
Mariam Al-Mahmoud,-1,0,272100
Aleksei Sokolov,Khaled Al-Hakim,-75,2028300
Avery Reed,-1,0,1419600
Aleksei Volkov,-1,0,381000
Antonella Mendonça,Fatima Sarr,-92,983100
Karan Gupta,-1,0,331500
Haruki Nakamura,-1,0,488400
Nikolai Kozlov,-1,0,581700
Aliya Al-Saadi,Chidi Okafor,-84,1603200
Anatoli Sokolov,Amir Khalifa,-99,817500
Malik Akoto,-1,0,2388900
Noor Al-Badawi,-1,0,1745700
Brooklyn Patterson,-1,0,1196400
Viktor Popov,Isabella Pereira,-77,1604700
Musa Kamau,Kofi Akoto,-87,1516200
Mei Nakamura,Adam Wilson,-92,1361700
Aleksandr Kozlov,-1,0,1730100
Julian Ferreira,Hiroshi Nakamura,-90,656100
Priya Patel,-1,0,432900
Aleksei Volkov,-1,0,322500
Yara Aziz,-1,0,1249200
Malik Toure,-1,0,386400
Baraka Okafor,Jack Mitchell,-80,1104300
Christopher Collins,-1,-77,1579800
Rashid Al-Riyadi,-1,0,114900
Ayomide Ojo,-1,0,849300
Safiya Diop,-1,0,1532100
Rashid Mahmoud,-1,0,1584900
Samuel Bennett,-1,0,37500
Ifeoma Azikiwe,Sana Khan,-92,2289600
Kazuki Suzuki,Sophia Brown,-94,2033700
Nia Nkosi,-1,0,2333700
Fahad Al-Hamdan,-1,-86,2324700
Mariam Al-Rizk,Gabriel Cox,-81,1515000
Valentina Paz,Hasan Al-Masri,-85,1698600
Aisha Keita,-1,0,167400
Priya Singh,-1,0,1203600
Obi Eze,Ellie Price,-76,905400
Zahara Adekunle,Ravi Sharma,-75,2062800
Amara Bello,Mason Anderson,-95,2351100
Imran Dube,Yuki Nakamura,-96,1032600
Lucas Rocha,-1,-72,1360200
Amara Bello,Mateo Costa,-95,1038900
Sergei Smirnov,-1,0,1577100
Layla Al-Hamadi,Ayesha Jallow,-97,1092900
Martina Alvarez,Luna Howard,-81,1009500
Amara Bello,Imran Dube,-90,933900
Nikolai Kozlov,Yulia Antonova,-75,814200
Jelani Nyathi,Ethan Baker,-85,307200
Amelia Andrade,Wyatt Roberts,-76,914700
Santiago Almeida,-1,0,1274700
Camila Cardoso,-1,0,1225500
Aleksei Volkov,-1,0,1663200
Ekaterina Antonova,-1,-90,926400
Asha Osei,Nia Keita,-93,2127300
Zara Akintola,-1,-82,1512600
Nicolas Almeida,Benjamin Taylor,-86,1347000
Leila Mahmoud,-1,-88,66300
Hannah Collins,Chloe Bennett,-75,133800
Olivia Mendez,-1,0,608700
Ayako Suzuki,Ellie Parker,-89,1165800
Layla Al-Fawzi,-1,0,2110200
Tariq Al-Rashid,-1,0,654000
Anna Kuznetsova,-1,0,869100
Fatimah Mbeki,-1,0,2058900
Idris Adekunle,-1,-75,778800
Kwame Adebayo,Santiago Torres,-86,1681200
Ayako Suzuki,Violet Kelly,-95,1101300
Akira Tanaka,-1,-93,952200
Jomo Keita,-1,0,1378800
Diop Sarr,-1,0,807300
Benjamin Rocha,-1,0,675000
Valentina Torres,Andrew Hayes,-90,137400
Sofia Ribeiro,Safiya Kamau,-97,984000
Andrei Sokolov,-1,0,2408700
Matthew Thompson,-1,-98,1761600
Joseph Martinez,-1,-90,767700
Lucas Herrera,Ayaka Suzuki,-94,815700
Diop Sarr,Noor Al-Hakim,-94,2109600
Sebastian Paz,Hassan Ibrahim,-85,1002600
Valentina Castro,-1,0,1772400
Abdullah Fawzi,Dalia Mensah,-53,2276100
Grayson Parker,-1,0,507300
Zara Al-Masri,Amadi Nwosu,-96,1680600
Sergey Kozlov,-1,0,165000
Lincoln Campbell,-1,0,755700
Nia Kamara,Antonella Mendonça,-92,2124600
Andrei Sokolov,Isabella Guzman,-84,222300
Saki Tanaka,Harper Nelson,-93,735900
Vitaly Popov,-1,0,930000
Matías López,-1,0,1768800
Nisha Shah,David Murphy,-97,2112300
Jelani Mansour,-1,0,233400
Brooklyn Peterson,-1,0,1570500
Ayako Suzuki,Zoey Morgan,-86,1172400
Halima Toure,William Cox,-84,2277600
Zahara Mwangi,Ellie Parker,-89,597600
Sofia Costa,-1,0,1312800
Igor Sidorov,Obi Eze,-74,909000
Sebastian Paz,-1,0,2050200
Penelope Griffin,-1,-94,189000
Emilia Pereira,Christian Carter,-76,1318200
Ji-hye Park,-1,0,849000
Nala Bah,-1,0,2269800
Leila Al-Zaidi,-1,0,2296200
Scarlett Hall,-1,0,965400
Lina Al-Saleh,-1,-86,655800
Marina Popova,Vladimir Smirnov,-82,1280700
Sebastian Paz,-1,0,1110600
Sofia Mendoza,-1,0,243000
Noah Jenkins,-1,-72,2238900
Salma Al-Jaber,-1,0,2309700
Aria Reed,-1,0,1149900
Scarlett Collins,-1,0,534300
Dmitri Popov,-1,-100,1880100
Ayesha Touré,-1,0,717000
Charlotte Thomas,-1,0,785100
Mei Chen,-1,0,102300
Yara Aziz,Isabella Guzman,-75,2037300
Madison Rivera,-1,0,1745100
Nuru Dlamini,Ananya Das,-95,1687500
Amira Sarr,Asha Kebede,-84,395400
Ayako Tanaka,-1,0,2044800
Aria Peterson,-1,0,2178300
Mariam Al-Rizk,Nala Kone,-80,1969800
Tariq Al-Saadi,Kenta Yamamoto,-86,740400
Santiago Castro,-1,0,1478700
Lucas Escobar,-1,0,1167900
Catalina Castro,-1,0,1825500
Noor Al-Hakim,Karim Saad,-66,894300
Ana Oliveira,Zoey Morgan,-78,2041500
Elena Petrova,-1,-95,1547100
Karan Kapoor,Carter James,-88,1105200
Oluwaseun Oladipo,Chukwuma Eze,-74,2025000
Zahara Soweto,Nathan Brooks,-89,214200
Avery Reed,-1,-98,2183100
Aisha Hakim,-1,0,986100
Aliya Al-Maqdisi,-1,0,1551000
Safiya Diop,-1,-70,1605300
Adnan Karim,Hamza Saad,-80,1070400
Ahmed Al-Dawood,-1,0,1670100
Yasmin Al-Ahmad,Ifeoma Azikiwe,-96,1594800
Aleksandr Kozlov,Min-jun Lee,-96,1528800
Mariam Al-Mahmoud,-1,-62,22500
Svetlana Volkova,-1,0,970200
Khadija Issa,Idris Nkrumah,-94,719400
Sofia Ribeiro,Shinji Yamamoto,-67,144300
Samira Al-Haddad,-1,0,1078200
Noor Al-Hakim,Sophia Cooper,-79,1498800
Anthony Cook,-1,0,283500
Tatiana Voronina,-1,0,822600
Aliya Al-Saadi,Ji-woo Lee,-81,1689600
Jelani Mansour,Ella Phillips,-82,485100
Matías López,Madison Peterson,-79,1073100
Elijah Rodriguez,-1,0,978900
Stella Mitchell,-1,0,2367000
Isabella Rodrigues,-1,0,28800
Rashid Mahmoud,Yasmin Al-Ahmad,-93,1098600
Harper Ward,-1,0,1473300
Sofia Mendoza,-1,-86,995100
Abdullah Fawzi,Karan Gupta,-90,1515600
Sana Khan,Stella Rodriguez,-89,518100
Aliya Al-Maqdisi,-1,0,1025100
Emma Guzman,Ellie Foster,-90,824700
Tomas Vasquez,Abdullah Fawzi,-93,735600
Emiliano Costa,Grace Ramirez,-65,1111500
Agustina Duarte,Harper Lewis,-92,1601400
Benjamin Brooks,-1,0,489300
Ayako Suzuki,Mason Anderson,-84,604500
Antonella Mendonça,-1,0,1913400
Chinedu Okonkwo,Sara Hassan,-87,2120100
Ava Wright,-1,0,2288700
Jonathan Adams,-1,0,252600
Ryota Nakamura,Ranjana Sharma,-88,557400
Pedro Gomes,Luna Howard,-96,2217900
Valeria Medina,Violet Kelly,-88,1347600
Ellie Foster,Ryan Rogers,-87,1931400
Chloe Bennett,-1,0,569700
Zoey Griffin,-1,-77,992100
Sebastian King,Noah Jenkins,-75,1672200
Emma Harris,-1,0,1164300
Raziya Abubakar,-1,-93,31500
Isaac Hayes,-1,0,2325000
Zhang Wei,-1,0,1672500
Valeria Ramos,-1,0,1184400
Hiroshi Kimura,-1,0,1894800
Karim Saad,-1,-100,1383900
Khaled Al-Hakim,-1,-90,2405100
Nicolas Ortega,Hamza Al-Hussein,-86,1866300
Ryota Nakamura,Michael Cooper,-94,821400
Zara Al-Masri,Charlotte Thomas,-81,2101200
Tariq Ibrahim,Valentina Ribeiro,-84,806700
Sebastian Herrera,-1,0,1786500
Tomas Sanchez,Elena Castro,-96,2032800
Anna Romanova,-1,-73,1650600
Chukwuma Eze,Sergei Ponomarev,-98,1893600
Julian Cooper,-1,0,295200
Rashid Farah,-1,-96,499200
Viktor Sokolov,Diego Marquez,-95,2257800
Amelia Murphy,-1,0,2252400
Alejandro Rodríguez,-1,0,1050600
Nisha Shah,-1,0,218400
Thiago Herrera,Fatima Nkrumah,-89,2327100
Isabella Peterson,-1,-96,2241000
Matias Pacheco,-1,0,996000
Jamila Moyo,-1,0,2179500
Layla Al-Khouri,-1,0,1262700
Camila Lima,-1,-86,1239900
Isabella Peterson,-1,-88,1806000
Ali Abbas,-1,-79,765600
Victoria Kuznetsova,Daniel Cardoso,-92,2039100
Aleksei Sokolov,Skylar Long,-71,1073400
Ibrahim Fawzi,-1,0,1839300
Caleb Wood,-1,-73,1708500
Aleksei Sokolov,Emily Bell,-66,1937700
Ayodele Balogun,Andrew Hayes,-90,1519500
Baraka Sesay,Nia Keita,-75,1479000
Adrian Washington,-1,0,2054700
Aleksei Sokolov,-1,0,620400
Addison Watson,-1,-94,1564800
Iniko Nkrumah,Aarav Patel,-98,2279400
Haruki Takahashi,Matthew Adams,-90,1080900
Lucas Pereira,Ariana Jenkins,-95,1311000
Madison Rivera,-1,0,2121900
Stella King,Samuel Coleman,-78,1600800
Svetlana Orlova,-1,0,1172100
Yasir Al-Khatib,-1,-80,1689300
Amara Sesay,-1,0,1451400
Sakura Tanaka,-1,0,1189200
Mia Miller,-1,-99,1707000
Lucas Rios,Hassan Ibrahim,-92,1004700
Fatima Al-Said,Aisha Jallow,-92,1958700
Roman Kozlov,Ibrahim Al-Abbasi,-87,1002600
Thabo Mokwena,Rajan Patel,-83,2023200
Yara Aziz,-1,0,1589400
Hamza Saad,Samuel Perry,-88,2188500
Agustina Duarte,-1,-54,1118400
Idris Nkrumah,Emily Bell,-70,1940400
Jin Chen,-1,0,1047900
Lily Morris,-1,0,1495800
Karan Gupta,-1,0,2350200
Adam Wilson,-1,0,624000
Aleksei Sokolov,-1,0,2143500
Zhang Li,Christopher Reed,-87,2126400
Jonathan Adams,-1,0,2330100
Nathan Edwards,-1,-78,1278600
Dmitri Sidorov,Valentina Escobar,-88,1520100
Zoey Powell,-1,0,1479300
Rania Al-Akbar,Wyatt Roberts,-97,2121900
Fatoumata Diop,-1,-81,1289700
Victoria Morgan,-1,-85,1542000
Sofia Mendoza,-1,-80,1242900
Priya Patel,-1,-94,630900
Hamza Saad,-1,0,341700
Aliya Al-Maqdisi,Imran Dube,-73,2108100
Lucas Rios,-1,0,679800
Baraka Okafor,-1,0,721200
Fatoumata Diop,-1,0,1650300
Fatima Al-Said,Dominic Hernandez,-85,593700
Ignacio Silva,-1,0,294300
Charlotte Bell,-1,-90,827700
Benjamin Turner,-1,-84,2239800
Ji-hoon Lee,-1,0,1562400
Kofi Sankara,Isaac Adams,-94,1619100
Emma Mendonça,-1,0,1204800
Hiroshi Nakamura,-1,0,732900
Imani Asante,Isaac Hayes,-89,1029300
Nada Al-Khalidi,Aubrey Russell,-85,893700
Hassan Al-Abdullah,-1,0,375900
Satoshi Tanaka,-1,0,110400
Svetlana Volkova,Jabari Toure,-90,860700
Zuri Okoro,Christopher Collins,-74,1677000
Uzoma Okeke,Ayako Suzuki,-87,1128900
Ayako Tanaka,-1,-77,345900
Jomo Bah,-1,-85,481200
Harper Nelson,-1,0,270000
Haruki Takahashi,-1,0,1561200
Christian Carter,Alexander Hill,-74,1074000
Karim Nassar,-1,0,1211100
Emiliano Costa,Lincoln Campbell,-90,1427400
Tendai Nyathi,Christopher Price,-79,307200
Jamal Nader,-1,0,692700
Karim Saad,-1,0,799800
Emma Fernandes,-1,0,57900
Isabella Andrade,-1,0,1236300
Valentina Torres,Yuki Nakamura,-100,1523100
Jabari Toure,-1,0,965400
Kato Nwadike,-1,-92,1061700
Sergey Kozlov,Yuri Romanov,-88,131700
Ayomide Kamau,-1,0,1983300
Tariq Al-Rashid,Henry Hughes,-82,915000
Saki Tanaka,-1,-53,1032900
Amelia Castro,Akira Tanaka,-79,2180400
Rania Al-Akbar,Omar Al-Khouri,-95,1567800
Gabriel Marques,Sara Hassan,-93,2210400
Emma Fernandes,-1,0,287400
Malik Akoto,-1,-79,1105800
Oksana Volkova,-1,-78,1990200
Malik Akoto,Haruki Nakamura,-90,2122800
Mei Wang,-1,-40,1452300
Hassan Al-Abdullah,Benjamin Taylor,-79,1873800
Mateo Costa,Raziya Ndlovu,-95,1039500
Ravi Gupta,Zoey Morgan,-70,1445100
Lincoln Campbell,-1,0,274500
Sofia Santos,Ayaka Suzuki,-89,752100
Mikhail Petrov,-1,-72,718800
Rashid Mahmoud,-1,0,2309100
Mateo Costa,Aisha Hakim,-96,2414400
Tariq Asante,-1,0,1160100
Lily Turner,-1,-81,515100
Khadija Kamara,-1,0,352800
Aleksandr Makarov,Isaac Hayes,-83,482700
Santiago Castro,-1,0,2330400
Victoria Kuznetsova,Andrew Foster,-95,308100
Yulia Sidorova,-1,-75,1815300
Halima Toure,Scarlett Nelson,-93,1334400
Ana Oliveira,Jack Morgan,-87,996600
Chika Akintola,Skylar Long,-92,1093200
Priya Patel,Ji-hoon Lee,-84,2320500
Joseph Martinez,Amelia Murphy,-92,1818600
Valentina Paz,-1,-85,2338800
Ananya Das,-1,-75,931200
Layla Al-Aziz,-1,0,2373000
Asha Kamau,-1,-75,2137500
Isabella Peterson,-1,0,1337400
Jelani Mansour,-1,0,637500
Sana Khan,-1,0,869400
Tomas Vasquez,-1,0,1225800
Mirembe Nakamura,Adam Wilson,-97,443700
Chipo Moyo,-1,-88,2400900
Jabiru Moyo,-1,-56,766200
Gabriel Alvarez,-1,0,1227300
Jomo Keita,Penelope Griffin,-95,2324700
Santiago Torres,-1,0,1291800
Ellie Foster,Sebastian King,-73,2031600
Halima Toure,Owen Edwards,-88,1349100
Sergey Kozlov,Hadi Al-Jaber,-97,498300
Nyarai Chikwava,Sofia Santos,-61,999000
Jamila Moyo,-1,0,73500
Zahra Osei,-1,0,2286900
Christopher Foster,-1,0,1953300
Sergei Ponomarev,Baraka Soumahoro,-88,732900
Antonella Rodrigues,-1,0,2244300
Halima Toure,Anthony Cook,-92,1941900
Aleksandr Gusev,Arisa Sato,-77,1498500
Hamza Saad,Owen Edwards,-90,1497300
Zainab Fall,Kato Nwadike,-81,2369400
Mateo Costa,Eli Ramirez,-95,2113800
Gabriel Marques,Santiago Castro,-84,2209800
James Walker,-1,-81,1395900
Daniel White,-1,0,1794600
Min-jung Kim,-1,0,25200
Makeda Kebede,Eli Ramirez,-91,986700
Halima Toure,Benjamin Turner,-79,942600
Amina Juma,-1,0,1686900
Amira Ojo,Mason Anderson,-94,814200
Li Chen,-1,0,372900
Dominic Hernandez,Andrew Foster,-96,186300
Jamila Diawara,-1,-95,1895400
Aleksandr Kozlov,-1,0,67500
Isabella Rodrigues,-1,-98,1623900
Olga Kuznetsova,Chidi Okafor,-83,814800
Yasmin Al-Ahmad,Ayesha Mensah,-90,1079100
Ayesha Jallow,-1,0,1413300
Dmitri Sidorov,Nada Al-Khalidi,-92,1422900
Zhang Wei,-1,0,982500
Malik Akoto,Mei Nakamura,-78,2335500
Priya Patel,-1,0,1950000
Lucy Ramirez,-1,0,1480200
Gabriel Wright,-1,0,1317600
Santiago Marques,Noor Al-Hakim,-81,1458900
Vladimir Smirnov,Jamila Diawara,-80,1520100
Ayako Tanaka,Ryan Rogers,-87,1592700
Rohan Gupta,-1,-90,457500
Mateo Costa,Nathan Stewart,-83,1915800
Li Chen,-1,0,2072400
Layla Al-Aziz,-1,0,2007000
Henry Richardson,-1,0,2328900
Sara Al-Khouri,Christopher Price,-90,2328000
Aisha Saidi,-1,0,2000100
Elena Petrova,Priya Kapoor,-92,2123700
Ekaterina Ivanova,-1,0,546300
Sana Khan,William Cox,-91,1438500
Aisha Keita,Sophia Brown,-95,233400
Amira Sarr,-1,-93,532200
Jamila Moyo,-1,0,1729500
Fatima Al-Said,Amelia Clark,-57,1723800
Sofia Costa,-1,0,1822200
Samira Al-Haddad,-1,0,767100
Martin Ferreira,-1,0,973200
Grayson Parker,-1,0,2001900
Zoey Powell,-1,0,1468200
Jabiru Moyo,-1,0,1500
Imani Eze,-1,0,2265000
Isabella Barbosa,-1,0,1981800
Violet Kelly,Gabriel Cox,-79,2041200
Ifeoma Azikiwe,Sana Khan,-90,1940700
Nisha Patel,William Cox,-92,900300
Thabo Mokwena,-1,0,168600
Aleksandr Petrov,-1,0,1200000
Viktor Popov,-1,0,1874700
Amira Ojo,-1,0,1969800
Ayanda Ndlovu,-1,0,794700
Rania Al-Akbar,Hannah Simmons,-94,1624500
Valentina Ribeiro,Omar Al-Khouri,-83,816300
Victoria Rocha,-1,0,121500
Adedeji Adeyemi,Ellie Foster,-93,722400
Santiago Torres,Safiya Dlamini,-82,1681800
Jamila Moyo,Chloe Parker,-75,818100
Safiya Kamau,Ava Wright,-93,906000
Thabo Mokwena,David Murphy,-91,809400
Martina Cardoso,Mariam Al-Rizk,-94,662700
Rashid Farah,Li Chen,-93,1954200
Mpho Mohapi,-1,-70,1131000
Omar Al-Khouri,Mason Anderson,-79,138600
Emiliano Santana,Rajesh Sharma,-70,301500
Ayomide Kamau,-1,0,2177400
Sakura Suzuki,-1,-95,1092300
Caleb Simmons,-1,-89,774300
Amina Abiola,-1,0,2008500
Aria Peterson,-1,0,391200
Leonardo Cordero,-1,0,456000
Karan Gupta,-1,0,457500
Tariq Al-Saadi,Karim Saad,-94,748200
Fatima Al-Ahmadi,Penelope Griffin,-70,1978500
Rajesh Gupta,Caleb Sanchez,-80,2058300
Valeria Ramos,Chika Osagie,-93,146700
Chukwuma Eze,Zahara Mwangi,-77,1041900
Yasmin Al-Ahmad,Isaac Adams,-92,1616700
Hassan Ibrahim,Sophia Cooper,-88,1629600
Olivia Mendez,Mason Anderson,-93,2347800
Camila Lima,Yasmin Hamdi,-82,1423800
Victoria Kuznetsova,Sebastian Herrera,-92,828300
Levi Russell,Michael Coleman,-96,1332000
Aleksandr Petrov,-1,0,1320000
Mikhail Petrov,Karan Gupta,-93,1680300
Ahmed Al-Rashidi,Ayako Tanaka,-69,351900
Matias Carvalho,Agustina Duarte,-84,142800
Yara Ndlovu,Rajesh Gupta,-83,1140900
Viktor Sokolov,Aarav Patel,-80,1812900
Lily Turner,-1,-92,2402400
Ethan Johnson,-1,-67,2361900
Antonella Mendonça,-1,-82,1605300
Carter James,-1,0,2370900
Benjamin Turner,-1,-92,711000
Lucas Rios,Maya Mitchell,-65,2216400
Fatima Al-Said,Ji-woo Lee,-95,1034400
Hasan Al-Masri,-1,0,2040900
Haruki Nakamura,-1,0,194400
Elijah Rodriguez,-1,0,761100
Tariq Asante,Haruki Sato,-93,1755600
Camila Almeida,-1,0,1787400
Jomo Bah,Isaiah Howard,-76,1346400
Matías López,Sophia Brown,-94,1948200
Lina Al-Saleh,Zainab Nkosi,-90,415500
Karim Sharif,Khaled Al-Rashidi,-72,818700
Haruki Takahashi,-1,0,2312100
Malik Sankara,-1,0,542400
Amira Al-Jabouri,-1,0,2024400
Aleksandr Makarov,Hamza Al-Hussein,-98,1440900
Emiliano Cabrera,-1,-87,862800
Ellie Parker,-1,-53,482400
Emma Guzman,-1,0,2247900
Hamza Al-Hussein,James Foster,-97,1389600
Fatima Hamza,Priya Singh,-84,735600
Ekaterina Fedorova,-1,0,1107600
Lucas Rios,Layla Al-Khouri,-95,875100
Christopher Davis,-1,-95,347400
Lucas Almeida,Ava Wright,-96,2207400
Zhang Wei,-1,0,99900
Agustin Ramirez,-1,0,2178900
Santiago Marques,Benjamin Mendez,-96,386400
Svetlana Volkova,Michael Coleman,-78,905100
Yuri Romanov,-1,-76,954600
Amelia Andrade,Nathan Edwards,-90,839400
Kenta Yamamoto,-1,0,1208400
Zoey Hall,-1,0,1438500
Camila Cardoso,-1,0,1593900
Gabriela Oliveira,-1,0,905700
Layla Al-Farsi,Hannah Collins,-95,207900
Stella Reed,-1,-82,742200
Isaac Hayes,Liam Thompson,-86,1342800
Ayako Suzuki,Christopher Price,-62,1550100
Addison Watson,Dylan Butler,-77,1343400
Nadia Al-Hamadi,-1,0,168900
Emiliano Costa,Youssef Al-Mansoori,-78,1523700
Martin Ferreira,-1,-94,590400
Chukwuma Eze,Ivan Smirnov,-80,1027200
Aya Al-Bakri,-1,0,1543500
Ayomide Kamau,-1,-92,1440300
Scarlett Hall,-1,0,1416000
Ayumi Sato,-1,0,1670400
Hadi Al-Jaber,Kwame Osagie,-92,900900
Samuel Reed,-1,0,1114500
Asha Kebede,-1,0,927600
Yulia Antonova,Amira Haddad,-97,2285100
Christopher Reed,-1,-94,906600
Valentina Ribeiro,Jack Morgan,-91,280500
Sara Hassan,Matthew Adams,-66,2031300
Sara Hassan,-1,0,2152800
Stella Reed,-1,-95,1192800
Chloe Bennett,-1,0,1914600
Hamza Saad,Nuru Dlamini,-72,1941600
Chinedu Okonkwo,Gabriel Rocha,-98,738900
Aleksei Sokolov,Amina Ali,-72,1009500
Violet Kelly,Caleb Sanchez,-80,733800
Ahmed Al-Dawood,-1,0,1128300
Samuel Bennett,-1,0,1944000
Aisha Al-Mahdi,-1,0,797700
Yuri Romanov,-1,0,1792200
Olivia Smith,-1,0,1371900
Agustin Ramirez,-1,0,409500
Hamza Saad,-1,-78,1671000
Fatima Sarr,-1,0,823200
Noor Al-Hakim,Dylan Butler,-95,297900
Zahra Mansour,-1,0,2310900
Elijah Rodriguez,-1,0,1689000
Charlotte Bell,-1,-70,1943700
Karan Gupta,-1,0,1814400
Matthew Bell,-1,0,609600
Vladimir Sidorov,Satoshi Tanaka,-73,1795500
Gabriel Cox,-1,0,1460100
Tunde Kamara,-1,-79,12300
Jamal Al-Badri,Luna Howard,-96,383400
Idris Nkrumah,-1,0,1217700
Layla Al-Farsi,-1,0,1836000
Stella Reed,-1,0,1303800
Ali Abbas,Scarlett Murphy,-86,1696200
Tariq Mansour,Grayson Parker,-73,1435500
Isaac Rogers,-1,0,2230500
Samira Khalid,Hannah Simmons,-92,309300
Amelia Clark,-1,0,95400
Emily Cook,-1,0,776400
Elena Petrova,-1,-76,1183800
Grayson Parker,Scarlett Nelson,-81,2052300
Joseph Kelly,-1,0,1281300
Tomas Vasquez,-1,-90,494700
Ryota Nakamura,Jack Mitchell,-91,1757400
Oliver White,-1,-88,1279500
Lucas Rios,-1,-85,2338500
Nikolai Sidorov,Isabella Guzman,-84,145500
Idris Adekunle,Elizabeth Moore,-65,222900
Habiba Mansour,Brooklyn Peterson,-92,2134800
Abdullah Fawzi,-1,0,81300
Thiago Herrera,Victoria Lima,-78,1070100
Ashok Sharma,-1,0,2040600
Nora Foster,-1,-68,477900
Benjamin Taylor,-1,0,1478100
Isabella Barbosa,Zoey Morgan,-77,2286000
Kofi Sankara,David Murphy,-79,1194900
Zoey Morgan,Jack Morgan,-72,1335300
Satoshi Tanaka,Victoria Rivera,-90,1716900
Ibrahim Fawzi,-1,0,265500
Adebisi Adeleke,Ayodele Balogun,-92,207000
Eleanor Sanchez,William Cox,-74,1716000
Nkosana Nkosi,Sofia Santos,-78,1698000
Chloe Bennett,-1,0,219900
Raziya Abubakar,Ifeoma Azikiwe,-71,130800
Zara Al-Masri,Samuel Perry,-86,1506300
Benjamin Pacheco,-1,0,1220700
Mei Wang,-1,0,1074300
Marina Popova,Vladimir Smirnov,-77,1426200
Tendai Nyathi,Ayesha Jallow,-93,1597800
Adnan Karim,Adrian Washington,-73,1005600
Fatima Hamza,Amina Juma,-95,1393200
Madison Bailey,-1,0,1050300
Valentina Ribeiro,Amara Sesay,-94,888900
Liam Thompson,-1,-84,864900
Christopher Price,-1,0,1835400
Layla Al-Khouri,-1,0,2342400
Daria Antonova,-1,0,2316000
Khadija Issa,Amira Kebede,-88,1074300
Joshua Wood,Liam Thompson,-80,143100
Amina Juma,-1,-85,1799400
Sebastian Foster,Liam Thompson,-67,113400
Olivia Smith,-1,-40,1863000
Chidi Okoro,-1,-84,1727100
Hadi Al-Jaber,Christopher Price,-81,1993500
Mason Anderson,-1,0,1816500
Aisha Saidi,Adam Wilson,-92,2325900
Audrey Ward,-1,0,2354100
Sofia Costa,Abigail Morgan,-81,996600
Yuri Romanov,-1,-74,964800
Diop Sarr,Yasmin Hamdi,-88,624300
Zainab Fall,Kato Nwadike,-75,549000
Landon Morgan,-1,0,1847700
Matias Carvalho,Christopher Davis,-85,2037300
Yulia Sidorova,Samuel Perry,-66,2113800
Yara Ndlovu,-1,-88,1455300
Ariana Jenkins,-1,0,1287300
Yara Ndlovu,Ayako Suzuki,-44,1113300
Ekaterina Fedorova,-1,0,2355000
Aisha Al-Mahdi,Emily Cook,-51,914400
Abdullah Fawzi,Dalia Mensah,-76,462600
Isaac Rogers,Sophia Cooper,-83,812400
Lucas Almeida,Nisha Shah,-81,1949100
Martina Cardoso,Rima Hassan,-81,1942200
Rakesh Singh,-1,0,1143900
Fatima Al-Ahmadi,Alexander Hill,-83,817800
Yulia Antonova,Leonardo Cordero,-87,896700
Khadija Kamara,-1,-86,1545300
Isabella Ferreira,Victoria Morgan,-79,1724700
Ahmed Sharif,Nia Sow,-85,1422600
Chidi Okoro,-1,0,501600
Emma Harris,-1,-75,34200
Sebastian Foster,Liam Thompson,-78,430800
Nia Nkosi,Eli Ramirez,-85,2218200
Nikolai Sidorov,-1,0,2310900
Imani Asante,-1,0,120900
Zoey Hall,Dylan Butler,-95,1604700
Safiya Dlamini,-1,-87,2081700
Layla Al-Aziz,-1,0,1705500
Penelope Collins,-1,0,317400
Irina Volkova,-1,0,1392000
Victoria Rocha,Grace Adams,-86,936600
Sergei Smirnov,-1,0,2417700
Halima Toure,Camila Lima,-80,933300
Juan Gonzalez,-1,0,1976100
Catalina Castro,-1,0,2210700
Ahmed Sharif,-1,-78,105600
Ahmed Al-Rashidi,-1,0,1769700
Sofia Campbell,-1,-89,63300
Rohan Sharma,-1,-88,743100
Matthew Hayes,-1,0,447300
Valeria Ramos,Santiago Almeida,-84,1507800
Avery Young,-1,-99,1379400
Elizabeth Moore,-1,0,453300
Hasan Al-Masri,-1,-93,1532100
Svetlana Orlova,-1,0,208200
Khaled Al-Hakim,-1,-94,1747200
